	group
SRR1542733	29728
SRR1542735	29729
SRR1542734	29730
SRR1542736	29731
SRR1542737	29732
SRR1542739	29733
SRR1542738	29734
SRR1542740	29735
SRR1542741	29736
SRR1542742	29737
SRR1542743	29738
SRR1544480	29739
SRR1544483	29740
SRR1544482	29741
SRR1544485	29742
SRR1544481	29743
SRR1544484	29744
SRR1544488	29745
SRR1544486	29746
SRR1544487	29747
SRR1544489	29748
SRR1544490	29749
SRR1544491	29750
SRR1544492	29751
SRR1544493	29752
SRR1544496	29753
SRR1544495	29754
SRR1544494	29755
SRR1544497	29756
SRR1544498	29757
SRR1544499	29758
SRR1544500	29759
SRR1544501	29760
SRR1544503	29761
SRR1544502	29762
SRR1548717	29763
SRR1548716	29764
SRR1548715	29765
SRR1548718	29766
SRR1548719	29767
SRR1548720	29768
SRR1550981	29769
SRR1550982	29770
SRR1550983	29771
SRR1550984	29772
SRR1550986	29773
SRR1550985	29774
SRR1550988	29775
SRR1550987	29776
SRR1550989	29777
SRR1550990	29778
SRR1550991	29779
SRR1550992	29780
SRR1550994	29781
SRR1550993	29782
SRR1550995	29783
SRR1550996	29784
SRR1550997	29785
SRR1550998	29786
SRR1551000	29787
SRR1550999	29788
SRR1551001	29789
SRR1551002	29790
SRR1551003	29791
SRR1551004	29792
SRR1551006	29793
SRR1551005	29794
SRR1551007	29795
SRR1551008	29796
SRR1551009	29797
SRR1551010	29798
SRR1551012	29799
SRR1551011	29800
SRR1551013	29801
SRR1551014	29802
SRR1551015	29803
SRR1551016	29804
SRR1551017	29805
SRR1551018	29806
SRR1551019	29807
SRR1551021	29808
SRR1551022	29809
SRR1551023	29810
SRR1551020	29811
SRR1551024	29812
SRR1551026	29813
SRR1551025	29814
SRR1551027	29815
SRR1551028	29816
SRR1551029	29817
SRR1551030	29818
SRR1551031	29819
SRR1551032	29820
SRR1551034	29821
SRR1551033	29822
SRR1551035	29823
SRR1551036	29824
SRR1551037	29825
SRR1551038	29826
SRR1551039	29827
SRR1551040	29828
SRR1551041	29829
SRR1551042	29830
SRR1551043	29831
SRR1551044	29832
SRR1551045	29833
SRR1551046	29834
SRR1551047	29835
SRR1551048	29836
SRR1551049	29837
SRR1551050	29838
SRR1551051	29839
SRR1551052	29840
SRR1551053	29841
SRR1551054	29842
SRR1551055	29843
SRR1551056	29844
SRR1551057	29845
SRR1551058	29846
SRR1551059	29847
SRR1551060	29848
SRR1551061	29849
SRR1551062	29850
SRR1551063	29851
SRR1551064	29852
SRR1551065	29853
SRR1551066	29854
SRR1551067	29855
SRR1551068	29856
SRR1551069	29857
SRR1551070	29858
SRR1551071	29859
SRR1551072	29860
SRR1551073	29861
SRR1551074	29862
SRR1551075	29863
SRR1551076	29864
SRR1551077	29865
SRR1551078	29866
SRR1551079	29867
SRR1551080	29868
SRR1551081	29869
SRR1551082	29870
SRR1551083	29871
SRR1551084	29872
SRR1551085	29873
SRR1551086	29874
SRR1551088	29875
SRR1551087	29876
SRR1551089	29877
SRR1551090	29878
SRR1551091	29879
SRR1551092	29880
SRR1551093	29881
SRR1551094	29882
SRR1551095	29883
SRR1551096	29884
SRR1551097	29885
SRR1551098	29886
SRR1551099	29887
SRR1551101	29888
SRR1551100	29889
SRR1551102	29890
SRR1551103	29891
SRR1551104	29892
SRR1551105	29893
SRR1551106	29894
SRR1551107	29895
SRR1551108	29896
SRR1551109	29897
SRR1551110	29898
SRR1551111	29899
SRR1551112	29900
SRR1551113	29901
SRR1551114	29902
SRR1551152	29903
SRR1551154	29904
SRR1551155	29905
SRR1551156	29906
SRR1551157	29907
SRR1551158	29908
SRR1551159	29909
SRR1551153	29910
SRR1551160	29911
SRR1551161	29912
SRR1551163	29913
SRR1551164	29914
SRR1551162	29915
SRR1551165	29916
SRR1551166	29917
SRR1551167	29918
SRR1552539	29919
SRR1552540	29920
SRR1552541	29921
SRR1552542	29922
SRR1552543	29923
SRR1552544	29924
SRR1552725	29925
SRR1552724	29926
SRR1552863	29927
SRR1552864	29928
SRR1552865	29929
SRR1552866	29930
SRR1552867	29931
SRR1552929	29932
SRR1552921	29933
SRR1552922	29934
SRR1552919	29935
SRR1552918	29936
SRR1552930	29937
SRR1552933	29938
SRR1552928	29939
SRR1552920	29940
SRR1552924	29941
SRR1552926	29942
SRR1552935	29943
SRR1552931	29944
SRR1552932	29945
SRR1552923	29946
SRR1552936	29947
SRR1552925	29948
SRR1552939	29949
SRR1552934	29950
SRR1552927	29951
SRR1552937	29952
SRR1552938	29953
SRR1552955	29954
SRR1552956	29955
SRR1552957	29956
SRR1552958	29957
SRR1552959	29958
SRR1552960	29959
SRR1552961	29960
SRR1552962	29961
SRR1552963	29962
SRR1552964	29963
SRR1552966	29964
SRR1553143	29965
SRR1553144	29966
SRR1553145	29967
SRR1553146	29968
SRR1553147	29969
SRR1553148	29970
SRR1561956	29971
SRR1561957	29972
SRR1561958	29973
SRR1561959	29974
SRR1561960	29975
SRR1561961	29976
SRR1561962	29977
SRR1556525	29978
SRR1557102	29979
SRR1557103	29980
SRR1557104	29981
SRR1557105	29982
SRR1557106	29983
SRR1556526	29984
SRR1557107	29985
SRR1557108	29986
SRR1557109	29987
SRR1557110	29988
SRR1557111	29989
SRR1554238	29990
SRR1554240	29991
SRR1554241	29992
SRR1554242	29993
SRR1554243	29994
SRR1554244	29995
SRR1554245	29996
SRR1554246	29997
SRR1554247	29998
SRR1554248	29999
SRR1554249	30000
SRR1554250	30001
SRR1554251	30002
SRR1554985	30003
SRR1554431	30004
SRR1554986	30005
SRR1554987	30006
SRR1554988	30007
SRR1554989	30008
SRR1554436	30009
SRR1554437	30010
SRR1554438	30011
SRR1554439	30012
SRR1554440	30013
SRR1554441	30014
SRR1554442	30015
SRR1554443	30016
SRR1554444	30017
SRR1554445	30018
SRR1554446	30019
SRR1554447	30020
SRR2071341	30021
SRR2071345	30022
SRR2071346	30023
SRR2071347	30024
SRR2071348	30025
SRR2071349	30026
SRR2071350	30027
SRR2071351	30028
SRR2071352	30029
SRR2071353	30030
SRR2071354	30031
SRR2071355	30032
SRR2071356	30033
SRR2071357	30034
SRR2071358	30035
SRR2071359	30036
SRR2071360	30037
SRR2071361	30038
SRR2071362	30039
SRR2071363	30040
SRR2071364	30041
SRR2071365	30042
SRR2071366	30043
SRR2071367	30044
SRR2071368	30045
SRR2071369	30046
SRR2071370	30047
SRR2071371	30048
SRR2071372	30049
SRR2071373	30050
SRR2071374	30051
SRR2071375	30052
SRR2071376	30053
SRR2071377	30054
SRR2071378	30055
SRR2071379	30056
SRR1554542	30057
SRR1554543	30058
SRR1554550	30059
SRR1554548	30060
SRR1554549	30061
SRR1554545	30062
SRR1554547	30063
SRR1554540	30064
SRR1554544	30065
SRR1554551	30066
SRR1554538	30067
SRR1554552	30068
SRR1554556	30069
SRR1554566	30070
SRR1554536	30071
SRR1554563	30072
SRR1554560	30073
SRR1554564	30074
SRR1554567	30075
SRR1554557	30076
SRR1554565	30077
SRR1554537	30078
SRR1554568	30079
SRR1554546	30080
SRR1554559	30081
SRR1554533	30082
SRR1554534	30083
SRR1554561	30084
SRR1554555	30085
SRR1554539	30086
SRR1554562	30087
SRR1554541	30088
SRR1554554	30089
SRR1554535	30090
SRR1554558	30091
SRR1554553	30092
SRR1554582	30093
SRR1554583	30094
SRR1554584	30095
SRR1554585	30096
SRR1554586	30097
SRR1554587	30098
SRR1554588	30099
SRR1554589	30100
SRR1554590	30101
SRR1554591	30102
SRR1554592	30103
SRR1554593	30104
SRR1555096	30105
SRR1555248	30106
SRR1555673	30107
SRR1555674	30108
SRR1555808	30109
SRR1555812	30110
SRR1777880	30111
SRR1555119	30112
SRR1555120	30113
SRR1555121	30114
SRR1555122	30115
SRR1555152	30116
SRR1555154	30117
SRR1555155	30118
SRR1555156	30119
SRR1555158	30120
SRR1555157	30121
SRR1555159	30122
SRR1555160	30123
SRR1555161	30124
SRR1555163	30125
SRR1555162	30126
SRR1555165	30127
SRR1555164	30128
SRR1555166	30129
SRR1555167	30130
SRR1555168	30131
SRR1555169	30132
SRR1555179	30133
SRR1555180	30134
SRR1555181	30135
SRR1555182	30136
SRR1555183	30137
SRR1555184	30138
SRR1555187	30139
SRR1555190	30140
SRR1555188	30141
SRR1555189	30142
SRR1555185	30143
SRR1555186	30144
SRR1555191	30145
SRR1555192	30146
SRR1555193	30147
SRR1555194	30148
SRR1555195	30149
SRR1555196	30150
SRR1555197	30151
SRR1555198	30152
SRR1555199	30153
SRR1555200	30154
SRR1555201	30155
SRR1555202	30156
SRR1555203	30157
SRR1555204	30158
SRR1555205	30159
SRR1555206	30160
SRR1555208	30161
SRR1555207	30162
SRR1555209	30163
SRR1555210	30164
SRR1555211	30165
SRR1555212	30166
SRR1555214	30167
SRR1555215	30168
SRR1555216	30169
SRR1555213	30170
SRR1555217	30171
SRR1555218	30172
SRR1660277	30173
SRR1660278	30174
SRR1660279	30175
SRR1660280	30176
SRR1555752	30177
SRR1555753	30178
SRR1555754	30179
SRR1555755	30180
SRR1555756	30181
SRR1555757	30182
SRR1555758	30183
SRR1555759	30184
SRR1555760	30185
SRR1555761	30186
SRR1555762	30187
SRR1555763	30188
SRR1556228	30189
SRR1556229	30190
SRR1556230	30191
SRR1556231	30192
SRR1556232	30193
SRR1556233	30194
SRR1556222	30195
SRR1556218	30196
SRR1556223	30197
SRR1556219	30198
SRR1556224	30199
SRR1556217	30200
SRR1556220	30201
SRR1556227	30202
SRR1556221	30203
SRR1556225	30204
SRR1556226	30205
SRR1557953	30206
SRR1557954	30207
SRR1560164	30208
SRR1560165	30209
SRR1560166	30210
SRR1560167	30211
SRR1560168	30212
SRR1560169	30213
SRR1560170	30214
SRR1560171	30215
SRR1560172	30216
SRR1560173	30217
SRR1560174	30218
SRR1560175	30219
SRR1560176	30220
SRR1560177	30221
SRR1560178	30222
SRR1560179	30223
SRR1560180	30224
SRR1560181	30225
SRR1560182	30226
SRR1560183	30227
SRR1560184	30228
SRR1560185	30229
SRR1560186	30230
SRR1560187	30231
SRR1560188	30232
SRR1560189	30233
SRR1560190	30234
SRR1560191	30235
SRR1560192	30236
SRR1560193	30237
SRR1560194	30238
SRR1560195	30239
SRR1560196	30240
SRR1560197	30241
SRR1560198	30242
SRR1560200	30243
SRR1560199	30244
SRR1560201	30245
SRR1560202	30246
SRR1560203	30247
SRR1560204	30248
SRR1560205	30249
SRR1560206	30250
SRR1560207	30251
SRR1560208	30252
SRR1560209	30253
SRR1560210	30254
SRR1560211	30255
SRR1560212	30256
SRR1560213	30257
SRR1560214	30258
SRR1560215	30259
SRR1560216	30260
SRR1560217	30261
SRR1560218	30262
SRR1560219	30263
SRR1560220	30264
SRR1560221	30265
SRR1560222	30266
SRR1560223	30267
SRR1560224	30268
SRR1560225	30269
SRR1560226	30270
SRR1560227	30271
SRR1560228	30272
SRR1560229	30273
SRR1560230	30274
SRR1560231	30275
SRR1560232	30276
SRR1560233	30277
SRR1560234	30278
SRR1560235	30279
SRR1560236	30280
SRR1560237	30281
SRR1560238	30282
SRR1560239	30283
SRR1560240	30284
SRR1560241	30285
SRR1560242	30286
SRR1560243	30287
SRR1560244	30288
SRR1560838	30289
SRR1560839	30290
SRR1560840	30291
SRR1560841	30292
SRR1560842	30293
SRR1560844	30294
SRR1560845	30295
SRR1560846	30296
SRR1560895	30297
SRR1560896	30298
SRR1560897	30299
SRR1560898	30300
SRR1560899	30301
SRR1560900	30302
SRR1560921	30303
SRR1560922	30304
SRR1560923	30305
SRR1560924	30306
SRR1560925	30307
SRR1560926	30308
SRR1560929	30309
SRR1560927	30310
SRR1560928	30311
SRR1560930	30312
SRR1561105	30313
SRR1561106	30314
SRR1561107	30315
SRR1561108	30316
SRR1561109	30317
SRR1561110	30318
SRR1561676	30319
SRR1561677	30320
SRR1561678	30321
SRR1561679	30322
SRR1561680	30323
SRR1561681	30324
SRR1561742	30325
SRR1561743	30326
SRR1561744	30327
SRR1561865	30328
SRR1561866	30329
SRR1561867	30330
SRR1561868	30331
SRR1561869	30332
SRR1561870	30333
SRR1561871	30334
SRR1561872	30335
SRR1561873	30336
SRR1561874	30337
SRR1561875	30338
SRR1561876	30339
SRR1561877	30340
SRR1561878	30341
SRR1561879	30342
SRR2297453	30343
SRR2297451	30344
SRR2297452	30345
SRR2297450	30346
SRR1561941	30347
SRR1561942	30348
SRR1561943	30349
SRR1562237	30350
SRR1562240	30351
SRR1562238	30352
SRR1562239	30353
SRR1562241	30354
SRR1562242	30355
SRR1562559	30356
SRR1562560	30357
SRR1562561	30358
SRR1562562	30359
SRR1562563	30360
SRR1562564	30361
SRR2069628	30362
SRR2069627	30363
SRR1562565	30364
SRR1562637	30365
SRR1562665	30366
SRR1562666	30367
SRR1562667	30368
SRR1562675	30369
SRR1562718	30370
SRR1562719	30371
SRR1562720	30372
SRR1562721	30373
SRR1562723	30374
SRR1562724	30375
SRR1562725	30376
SRR1562726	30377
SRR1562727	30378
SRR1562728	30379
SRR1562729	30380
SRR1562730	30381
SRR1562731	30382
SRR1562732	30383
SRR1562733	30384
SRR1562734	30385
SRR1562735	30386
SRR1562736	30387
SRR1562737	30388
SRR1562738	30389
SRR1562739	30390
SRR1562740	30391
SRR1562741	30392
SRR1562742	30393
SRR1562743	30394
SRR1562744	30395
SRR1562745	30396
SRR1562746	30397
SRR1562747	30398
SRR1562748	30399
SRR1562749	30400
SRR1562750	30401
SRR1562751	30402
SRR1562752	30403
SRR1562753	30404
SRR1562754	30405
SRR1562755	30406
SRR1562756	30407
SRR1562757	30408
SRR1562758	30409
SRR1562759	30410
SRR1562792	30411
SRR1562793	30412
SRR1562794	30413
SRR1562795	30414
SRR1562796	30415
SRR1562797	30416
SRR1562798	30417
SRR1562799	30418
SRR1562800	30419
SRR1562801	30420
SRR1562802	30421
SRR1562803	30422
SRR1562804	30423
SRR1562805	30424
SRR1562806	30425
SRR1562807	30426
SRR1562808	30427
SRR1562809	30428
SRR1562810	30429
SRR1562811	30430
SRR1562812	30431
SRR1562813	30432
SRR1562814	30433
SRR1562815	30434
SRR1562816	30435
SRR1562817	30436
SRR1564407	30437
SRR1564408	30438
SRR1564414	30439
SRR1564415	30440
SRR1564403	30441
SRR1564404	30442
SRR1564405	30443
SRR1564406	30444
SRR1565926	30445
SRR1565927	30446
SRR1565928	30447
SRR1565929	30448
SRR1565930	30449
SRR1565931	30450
SRR1565932	30451
SRR1565933	30452
SRR1565934	30453
SRR1565935	30454
SRR1565936	30455
SRR1565937	30456
SRR1565938	30457
SRR1565939	30458
SRR1565940	30459
SRR1565941	30460
SRR1565942	30461
SRR1565943	30462
SRR1565944	30463
SRR1565945	30464
SRR1565946	30465
SRR1565947	30466
SRR1565948	30467
SRR1565949	30468
SRR1566088	30469
SRR1566089	30470
SRR1566090	30471
SRR1566091	30472
SRR1566092	30473
SRR1566093	30474
SRR1566094	30475
SRR1566095	30476
SRR1566097	30477
SRR1566096	30478
SRR1566098	30479
SRR1566099	30480
SRR1566100	30481
SRR1566101	30482
SRR1567487	30483
SRR1567490	30484
SRR1567488	30485
SRR1567489	30486
SRR1567491	30487
SRR1567493	30488
SRR1567492	30489
SRR1567494	30490
SRR1567496	30491
SRR1567495	30492
SRR1567497	30493
SRR1567498	30494
SRR1567835	30495
SRR1567836	30496
SRR1567837	30497
SRR1567838	30498
SRR1567839	30499
SRR1567840	30500
SRR1567841	30501
SRR1567842	30502
SRR1567843	30503
SRR1567907	30504
SRR1567908	30505
SRR1567910	30506
SRR1567909	30507
SRR1567911	30508
SRR1567912	30509
SRR1567905	30510
SRR1571326	30511
SRR1571328	30512
SRR1569876	30513
SRR1569877	30514
SRR1569878	30515
SRR1569879	30516
SRR1569880	30517
SRR1569881	30518
SRR1569882	30519
SRR1569883	30520
SRR1569884	30521
SRR1569885	30522
SRR1569886	30523
SRR1569887	30524
SRR1569888	30525
SRR1569889	30526
SRR1569890	30527
SRR1569891	30528
SRR1569892	30529
SRR1569893	30530
SRR1571746	30531
SRR1571747	30532
SRR1571748	30533
SRR1571749	30534
SRR1571750	30535
SRR1571751	30536
SRR1571987	30537
SRR1571988	30538
SRR1573930	30539
SRR1573931	30540
SRR1573932	30541
SRR1573933	30542
SRR1573934	30543
SRR1573935	30544
SRR1573936	30545
SRR1573937	30546
SRR1573938	30547
SRR1573939	30548
SRR1573940	30549
SRR1573941	30550
SRR1573942	30551
SRR1574511	30552
SRR1574513	30553
SRR1574515	30554
SRR1574516	30555
SRR1574517	30556
SRR1574512	30557
SRR1574518	30558
SRR1574519	30559
SRR1574520	30560
SRR1574522	30561
SRR1574523	30562
SRR1574521	30563
SRR1574524	30564
SRR1574526	30565
SRR1574525	30566
SRR1574527	30567
SRR1574529	30568
SRR1574528	30569
SRR1574530	30570
SRR1574531	30571
SRR1574532	30572
SRR1574533	30573
SRR1574514	30574
SRR1799891	30575
SRR1799889	30576
SRR1799888	30577
SRR1799890	30578
SRR1799886	30579
SRR1799885	30580
SRR1799887	30581
SRR1799882	30582
SRR1799883	30583
SRR1799884	30584
SRR1799880	30585
SRR1799881	30586
SRR1799879	30587
SRR1799878	30588
SRR1799877	30589
SRR1799876	30590
SRR1800137	30591
SRR1800136	30592
SRR1800138	30593
SRR1800135	30594
SRR1574732	30595
SRR1574733	30596
SRR1574734	30597
SRR1574735	30598
SRR1574736	30599
SRR1574737	30600
SRR1575099	30601
SRR1575102	30602
SRR1575103	30603
SRR1575104	30604
SRR1575105	30605
SRR1575935	30606
SRR1575936	30607
SRR1575937	30608
SRR1575938	30609
SRR1928210	30610
SRR1576140	30611
SRR1576141	30612
SRR1576142	30613
SRR1576143	30614
SRR1576145	30615
SRR1576144	30616
SRR1576146	30617
SRR1576147	30618
SRR1576148	30619
SRR1576149	30620
SRR1576150	30621
SRR1576151	30622
SRR1576152	30623
SRR1576153	30624
SRR1576154	30625
SRR1576156	30626
SRR1576155	30627
SRR1576157	30628
SRR1576159	30629
SRR1576158	30630
SRR1576160	30631
SRR1576162	30632
SRR1576161	30633
SRR1576163	30634
SRR1576164	30635
SRR1576166	30636
SRR1576167	30637
SRR1576168	30638
SRR1576169	30639
SRR1576170	30640
SRR1576172	30641
SRR1576171	30642
SRR1576173	30643
SRR1576174	30644
SRR1576175	30645
SRR1576176	30646
SRR1576177	30647
SRR1576179	30648
SRR1576178	30649
SRR1576180	30650
SRR1576182	30651
SRR1576181	30652
SRR1576183	30653
SRR1576184	30654
SRR1576185	30655
SRR1576186	30656
SRR1576187	30657
SRR1576188	30658
SRR1576189	30659
SRR1925358	30660
SRR1925359	30661
SRR1925357	30662
SRR1925356	30663
SRR1925355	30664
SRR1925354	30665
SRR1925351	30666
SRR1925344	30667
SRR1925343	30668
SRR1925342	30669
SRR1576466	30670
SRR1576467	30671
SRR1576468	30672
SRR1576469	30673
SRR1576470	30674
SRR1576471	30675
SRR1576472	30676
SRR1576473	30677
SRR1576474	30678
SRR1576475	30679
SRR1576476	30680
SRR1576477	30681
SRR1576478	30682
SRR1576479	30683
SRR1576480	30684
SRR1576481	30685
SRR1576482	30686
SRR1576483	30687
SRR1576484	30688
SRR1576485	30689
SRR1576486	30690
SRR1576487	30691
SRR1576488	30692
SRR1576489	30693
SRR1576490	30694
SRR1576491	30695
SRR1576492	30696
SRR1576493	30697
SRR1576494	30698
SRR1576495	30699
SRR1576496	30700
SRR1576497	30701
SRR1576498	30702
SRR1576499	30703
SRR1576500	30704
SRR1576501	30705
SRR1576502	30706
SRR1576503	30707
SRR1576504	30708
SRR1576505	30709
SRR1576506	30710
SRR1576507	30711
SRR1576508	30712
SRR1576509	30713
SRR1576510	30714
SRR1576511	30715
SRR1576512	30716
SRR1576513	30717
SRR1576833	30718
SRR1576834	30719
SRR1576835	30720
SRR1576836	30721
SRR1576837	30722
SRR1576838	30723
SRR1576839	30724
SRR1576840	30725
SRR1576841	30726
SRR1576842	30727
SRR1576843	30728
SRR1576844	30729
SRR1576845	30730
SRR1576846	30731
SRR1576847	30732
SRR1576848	30733
SRR1576849	30734
SRR1576850	30735
SRR1576851	30736
SRR1576852	30737
SRR1576853	30738
SRR1576854	30739
SRR1576855	30740
SRR1576856	30741
SRR1576857	30742
SRR1576858	30743
SRR1576859	30744
SRR1576860	30745
SRR1576861	30746
SRR1576862	30747
SRR1576863	30748
SRR1576864	30749
SRR1576865	30750
SRR1576866	30751
SRR1576867	30752
SRR1576868	30753
SRR1576869	30754
SRR1576870	30755
SRR1576871	30756
SRR1576872	30757
SRR1576873	30758
SRR1576874	30759
SRR1576875	30760
SRR1576876	30761
SRR1576877	30762
SRR1576878	30763
SRR1576879	30764
SRR1576880	30765
SRR1576881	30766
SRR1576882	30767
SRR1576883	30768
SRR1576884	30769
SRR1576885	30770
SRR1576886	30771
SRR1577902	30772
SRR1580949	30773
SRR1580951	30774
SRR1580985	30775
SRR1580986	30776
SRR1580987	30777
SRR1580988	30778
SRR1580989	30779
SRR1581004	30780
SRR1581005	30781
SRR1580540	30782
SRR1580541	30783
SRR1580543	30784
SRR1580544	30785
SRR1580545	30786
SRR1580546	30787
SRR1580547	30788
SRR1580548	30789
SRR1580549	30790
SRR1580550	30791
SRR1580551	30792
SRR1580552	30793
SRR1580553	30794
SRR1580950	30795
SRR1581012	30796
SRR1581014	30797
SRR1581233	30798
SRR1581234	30799
SRR1581235	30800
SRR1581236	30801
SRR1581237	30802
SRR1581238	30803
SRR1581239	30804
SRR1581240	30805
SRR1581241	30806
SRR1582164	30807
SRR1582165	30808
SRR1582166	30809
SRR1582167	30810
SRR1582168	30811
SRR1582169	30812
SRR1582513	30813
SRR1582518	30814
SRR1582519	30815
SRR1582520	30816
SRR1582521	30817
SRR1582522	30818
SRR1582523	30819
SRR1582524	30820
SRR1582525	30821
SRR1582551	30822
SRR1582553	30823
SRR1582552	30824
SRR1582554	30825
SRR1582594	30826
SRR1583177	30827
SRR1583178	30828
SRR1583179	30829
SRR1583180	30830
SRR1583592	30831
SRR1583594	30832
SRR1583595	30833
SRR1583597	30834
SRR1583598	30835
SRR1583599	30836
SRR1583600	30837
SRR1583602	30838
SRR1583603	30839
SRR1583685	30840
SRR1583686	30841
SRR1583687	30842
SRR1583688	30843
SRR1583689	30844
SRR1583690	30845
SRR1583691	30846
SRR1583692	30847
SRR1583694	30848
SRR1583695	30849
SRR1583696	30850
SRR1583697	30851
SRR1583698	30852
SRR1583699	30853
SRR1583898	30854
SRR1583896	30855
SRR1583897	30856
SRR1583899	30857
SRR1583900	30858
SRR1583901	30859
SRR1290827	30860
SRR1290835	30861
SRR1290828	30862
SRR1290836	30863
SRR1290829	30864
SRR1290830	30865
SRR1290831	30866
SRR1290832	30867
SRR1290833	30868
SRR1290834	30869
SRR1585206	30870
SRR1585207	30871
SRR1585208	30872
SRR1585209	30873
SRR1585210	30874
SRR1585212	30875
SRR1585211	30876
SRR1585213	30877
SRR1585486	30878
SRR1585488	30879
SRR1585487	30880
SRR1585489	30881
SRR1585490	30882
SRR1585491	30883
SRR1585492	30884
SRR1585493	30885
SRR1585494	30886
SRR1585496	30887
SRR1585495	30888
SRR1585498	30889
SRR1585497	30890
SRR1585499	30891
SRR1585500	30892
SRR1585501	30893
SRR1585502	30894
SRR1585503	30895
SRR1585504	30896
SRR1585505	30897
SRR1585506	30898
SRR1585508	30899
SRR1585507	30900
SRR1585509	30901
SRR1585510	30902
SRR1585511	30903
SRR1585512	30904
SRR1585513	30905
SRR1585516	30906
SRR1585515	30907
SRR1585514	30908
SRR1585518	30909
SRR1585517	30910
SRR1585519	30911
SRR1585520	30912
SRR1585522	30913
SRR1585521	30914
SRR1585524	30915
SRR1585523	30916
SRR1585525	30917
SRR1585526	30918
SRR1585527	30919
SRR1585528	30920
SRR1585529	30921
SRR1585530	30922
SRR1585531	30923
SRR1585532	30924
SRR1585533	30925
SRR1585534	30926
SRR1585535	30927
SRR1585536	30928
SRR1585537	30929
SRR1585538	30930
SRR1585539	30931
SRR1585541	30932
SRR1585540	30933
SRR1585542	30934
SRR1585543	30935
SRR1585544	30936
SRR1585546	30937
SRR1585545	30938
SRR1585547	30939
SRR1585548	30940
SRR1585549	30941
SRR1585550	30942
SRR1585551	30943
SRR1585552	30944
SRR1585553	30945
SRR1585554	30946
SRR1585555	30947
SRR1585557	30948
SRR1585556	30949
SRR1586016	30950
SRR1586371	30951
SRR1586372	30952
SRR1586373	30953
SRR1586374	30954
SRR1586375	30955
SRR1586376	30956
SRR1586377	30957
SRR1586378	30958
SRR1586418	30959
SRR1586417	30960
SRR1799844	30961
SRR1799841	30962
SRR1799840	30963
SRR1799843	30964
SRR1799842	30965
SRR1799839	30966
SRR1799838	30967
SRR1799837	30968
SRR2050905	30969
SRR2050906	30970
SRR2050907	30971
SRR2050908	30972
SRR2050909	30973
SRR2050910	30974
SRR2050913	30975
SRR2050914	30976
