,Run,Assay.Type,BioSample,Center.Name,Consent,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample.Name,SRA_study,BioProject,DATASTORE.filetype,DATASTORE.provider,DATASTORE.region,AvgSpotLen,Bases,Bytes,source_name,GEO_Accession..exp.,Strain,Library.Name,SAMPLE_TYPE,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Collection_Date,Isolation_Source,BioSampleModel,Isolate,infection_side,Host,growth_condition,geographical_location,collected_by,lat_lon,host_disease,ENA.FIRST.PUBLIC..run.,ENA.LAST.UPDATE..run.,Genotype,genotype.variation,Replicate,specific_host,Sample_Name,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,SRA_accession,TITLE,AssemblyName,Alias,ENA_checklist,Location,INSDC_center_alias,Description,TREATMENT,growth_time,body_site,organism,strain_background,Time_point,analysis_type..exp.,analysis_type..run.,flowcell_barcode..run.,geographic_location_.country_and.or_sea,X_region.,gssr_id..exp.,gssr_id..run.,instrument_name..run.,isolation.source,lane..run.,library_type..exp.,library_type..run.,lsid..exp.,lsid..run.,material_type..exp.,product_order..exp.,product_order..run.,product_part_number..exp.,product_part_number..run.,project..exp.,project..run.,read_group_id..run.,research_project..exp.,research_project..run.,run_barcode..run.,run_name..run.,work_request..exp.,work_request..run.,Broker_name,growth_phase,ENA_first_public,ENA.LAST.UPDATE,Cell_type,culture_type,culture_collection,Time,phage,Biomaterial_provider,phase_of_infection,antibiotic,environmental_condition,Timepoint,growth_medium,Condition,exposed_to,Passages,media,agent,TISSUE,Phenotype,exposure,protocol,susceptibility,organism_part,fraction,stimulus,Replica,carbon_source,TaxID,medium,Cell_Line,taxonomy_id,cultivation_condition,number_of_cells,treatment_duration,treatment_type,genetic_background,plasmid,Biological_Replicate,depletion_method,growth_stage,host_or_sample_description,Tax_ID,Technical_replicate,treated,dangling_references..run.,ID,Incubation_time,molecule_subtype,geographic_location_.country_and.or_sea.,host_health_state,host_scientific_name
1409,SRR1168629,RNA-Seq,SAMN02641656,GEO,public,SRX470314,Illumina Genome Analyzer IIx,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2015-02-12T00:00:00Z,GSM1327734,SRP037771,PRJNA238229,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",30,145877520,92238175,PA14_AlgU_empty_vector,GSM1327734,,,PA14 bacterial culture,,,,,,,,,,,,,,,,,,AlgU_empty_vector,,,,,,,,,,,,,,,,,,,,UCBP-PA14,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
1410,SRR1168633,RNA-Seq,SAMN02641673,GEO,public,SRX470318,Illumina Genome Analyzer IIx,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2015-02-12T00:00:00Z,GSM1327738,SRP037771,PRJNA238229,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",30,71460180,45273204,PA14_AlgU_overexpressed,GSM1327738,,,PA14 bacterial culture,,,,,,,,,,,,,,,,,,AlgU_overexpressed,,,,,,,,,,,,,,,,,,,,UCBP-PA14,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
1411,SRR1168634,RNA-Seq,SAMN02641667,GEO,public,SRX470319,Illumina Genome Analyzer IIx,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2015-07-22T00:00:00Z,GSM1327739,SRP037771,PRJNA238229,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",30,171574410,126818073,PA14_AlgU_wildtype,GSM1327739,,,PA14 bacterial culture,,,,,,,,,,,,,,,,,,AlgU_wildtype,,,,,,,,,,,,,,,,,,,,UCBP-PA14,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
1412,SRR1168635,RNA-Seq,SAMN02641669,GEO,public,SRX470320,Illumina Genome Analyzer IIx,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2015-02-12T00:00:00Z,GSM1327740,SRP037771,PRJNA238229,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",30,176409000,111665898,PA14_AlgU_wildtype,GSM1327740,,,PA14 bacterial culture,,,,,,,,,,,,,,,,,,AlgU_wildtype,,,,,,,,,,,,,,,,,,,,UCBP-PA14,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
1413,SRR1168636,RNA-Seq,SAMN02641696,GEO,public,SRX470321,Illumina Genome Analyzer IIx,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2015-02-12T00:00:00Z,GSM1327741,SRP037771,PRJNA238229,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",30,137065950,86680047,PA14_FecI_empty_vector,GSM1327741,,,PA14 bacterial culture,,,,,,,,,,,,,,,,,,FecI_empty_vector,,,,,,,,,,,,,,,,,,,,UCBP-PA14,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
1414,SRR1168639,RNA-Seq,SAMN02641680,GEO,public,SRX470324,Illumina Genome Analyzer IIx,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2015-02-12T00:00:00Z,GSM1327744,SRP037771,PRJNA238229,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",30,175719180,110915417,PA14_FecI_overexpressed,GSM1327744,,,PA14 bacterial culture,,,,,,,,,,,,,,,,,,FecI_overexpressed,,,,,,,,,,,,,,,,,,,,UCBP-PA14,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
1415,SRR1168643,RNA-Seq,SAMN02641679,GEO,public,SRX470328,Illumina Genome Analyzer IIx,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2015-02-12T00:00:00Z,GSM1327748,SRP037771,PRJNA238229,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",30,132675570,83903944,PA14_FecI2_overexpressed,GSM1327748,,,PA14 bacterial culture,,,,,,,,,,,,,,,,,,FecI2_overexpressed,,,,,,,,,,,,,,,,,,,,UCBP-PA14,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
1416,SRR1168644,RNA-Seq,SAMN02641674,GEO,public,SRX470329,Illumina Genome Analyzer IIx,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2015-02-12T00:00:00Z,GSM1327749,SRP037771,PRJNA238229,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",30,139146600,91987537,PA14_FecI2_wildtype,GSM1327749,,,PA14 bacterial culture,,,,,,,,,,,,,,,,,,FecI2_wildtype,,,,,,,,,,,,,,,,,,,,UCBP-PA14,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
1417,SRR1168646,RNA-Seq,SAMN02641683,GEO,public,SRX470331,Illumina Genome Analyzer IIx,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2015-02-12T00:00:00Z,GSM1327751,SRP037771,PRJNA238229,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",30,186581820,119927339,PA14_FliA_empty_vector,GSM1327751,,,PA14 bacterial culture,,,,,,,,,,,,,,,,,,FliA_empty_vector,,,,,,,,,,,,,,,,,,,,UCBP-PA14,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
1418,SRR1168648,RNA-Seq,SAMN02641716,GEO,public,SRX470333,Illumina Genome Analyzer IIx,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2015-02-12T00:00:00Z,GSM1327753,SRP037771,PRJNA238229,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",30,163376640,103140779,PA14_FliA_knockout_mutant,GSM1327753,,,PA14 bacterial culture,,,,,,,,,,,,,,,,,,FliA_knockout_mutant,,,,,,,,,,,,,,,,,,,,UCBP-PA14,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
1419,SRR1168651,RNA-Seq,SAMN02641725,GEO,public,SRX470336,Illumina Genome Analyzer IIx,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2015-07-22T00:00:00Z,GSM1327756,SRP037771,PRJNA238229,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",30,102856710,76476898,PA14_FliA_wildtype,GSM1327756,,,PA14 bacterial culture,,,,,,,,,,,,,,,,,,FliA_wildtype,,,,,,,,,,,,,,,,,,,,UCBP-PA14,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
1420,SRR1168653,RNA-Seq,SAMN02641720,GEO,public,SRX470338,Illumina Genome Analyzer IIx,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2015-02-12T00:00:00Z,GSM1327758,SRP037771,PRJNA238229,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",30,193870800,130879933,PA14_FpvI_empty_vector,GSM1327758,,,PA14 bacterial culture,,,,,,,,,,,,,,,,,,FpvI_empty_vector,,,,,,,,,,,,,,,,,,,,UCBP-PA14,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
1421,SRR1168654,RNA-Seq,SAMN02641719,GEO,public,SRX470339,Illumina Genome Analyzer IIx,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2015-02-12T00:00:00Z,GSM1327759,SRP037771,PRJNA238229,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",30,208774770,128978338,PA14_FpvI_knockout_mutant,GSM1327759,,,PA14 bacterial culture,,,,,,,,,,,,,,,,,,FpvI_knockout_mutant,,,,,,,,,,,,,,,,,,,,UCBP-PA14,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
1422,SRR1168655,RNA-Seq,SAMN02641734,GEO,public,SRX470340,Illumina Genome Analyzer IIx,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2015-02-12T00:00:00Z,GSM1327760,SRP037771,PRJNA238229,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",30,142323690,90615214,PA14_FpvI_knockout_mutant,GSM1327760,,,PA14 bacterial culture,,,,,,,,,,,,,,,,,,FpvI_knockout_mutant,,,,,,,,,,,,,,,,,,,,UCBP-PA14,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
1423,SRR1168657,RNA-Seq,SAMN02641722,GEO,public,SRX470342,Illumina Genome Analyzer IIx,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2015-02-12T00:00:00Z,GSM1327762,SRP037771,PRJNA238229,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",30,95249550,59793282,PA14_FpvI_overexpressed,GSM1327762,,,PA14 bacterial culture,,,,,,,,,,,,,,,,,,FpvI_overexpressed,,,,,,,,,,,,,,,,,,,,UCBP-PA14,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
1424,SRR1168658,RNA-Seq,SAMN02641730,GEO,public,SRX470343,Illumina Genome Analyzer IIx,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2015-02-12T00:00:00Z,GSM1327763,SRP037771,PRJNA238229,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",30,214106430,132862231,PA14_FpvI_wildtype,GSM1327763,,,PA14 bacterial culture,,,,,,,,,,,,,,,,,,FpvI_wildtype,,,,,,,,,,,,,,,,,,,,UCBP-PA14,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
1425,SRR1168662,RNA-Seq,SAMN02641740,GEO,public,SRX470347,Illumina Genome Analyzer IIx,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2015-02-12T00:00:00Z,GSM1327767,SRP037771,PRJNA238229,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",30,193115820,119779385,PA14_PvdS_overexpressed,GSM1327767,,,PA14 bacterial culture,,,,,,,,,,,,,,,,,,PvdS_overexpressed,,,,,,,,,,,,,,,,,,,,UCBP-PA14,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
1426,SRR1168663,RNA-Seq,SAMN02641717,GEO,public,SRX470348,Illumina Genome Analyzer IIx,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2015-02-12T00:00:00Z,GSM1327768,SRP037771,PRJNA238229,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",30,110013090,69820993,PA14_PvdS_overexpressed,GSM1327768,,,PA14 bacterial culture,,,,,,,,,,,,,,,,,,PvdS_overexpressed,,,,,,,,,,,,,,,,,,,,UCBP-PA14,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
1427,SRR1168665,RNA-Seq,SAMN02641735,GEO,public,SRX470350,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2015-02-12T00:00:00Z,GSM1327770,SRP037771,PRJNA238229,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",45,424559880,288610479,PA14_RpoH_empty_vector,GSM1327770,,,PA14 bacterial culture,,,,,,,,,,,,,,,,,,RpoH_empty_vector,,,,,,,,,,,,,,,,,,,,UCBP-PA14,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
1428,SRR1168666,RNA-Seq,SAMN02641731,GEO,public,SRX470351,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2015-02-12T00:00:00Z,GSM1327771,SRP037771,PRJNA238229,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",45,419405760,293236707,PA14_RpoH_empty_vector,GSM1327771,,,PA14 bacterial culture,,,,,,,,,,,,,,,,,,RpoH_empty_vector,,,,,,,,,,,,,,,,,,,,UCBP-PA14,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
1429,SRR1168667,RNA-Seq,SAMN02641742,GEO,public,SRX470352,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2015-02-12T00:00:00Z,GSM1327772,SRP037771,PRJNA238229,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",45,211577715,141904230,PA14_RpoH_overexpressed,GSM1327772,,,PA14 bacterial culture,,,,,,,,,,,,,,,,,,RpoH_overexpressed,,,,,,,,,,,,,,,,,,,,UCBP-PA14,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
1430,SRR1168669,RNA-Seq,SAMN02641726,GEO,public,SRX470354,Illumina Genome Analyzer IIx,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2015-02-12T00:00:00Z,GSM1327774,SRP037771,PRJNA238229,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",30,192001290,121132049,PA14_RpoN_empty_vector,GSM1327774,,,PA14 bacterial culture,,,,,,,,,,,,,,,,,,RpoN_empty_vector,,,,,,,,,,,,,,,,,,,,UCBP-PA14,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
1431,SRR1168671,RNA-Seq,SAMN02641737,GEO,public,SRX470356,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2015-02-12T00:00:00Z,GSM1327776,SRP037771,PRJNA238229,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",45,514868130,344180019,PA14_RpoN_knockout_mutant_nitrogen_starvation,GSM1327776,,,PA14 bacterial culture,,,,,,,,,,,,,,,,,,RpoN_knockout_mutant_nitrogen_starvation,,,,,,,,,,,,,,,,,,,,UCBP-PA14,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
1432,SRR1168673,RNA-Seq,SAMN02641745,GEO,public,SRX470358,Illumina Genome Analyzer IIx,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2015-02-12T00:00:00Z,GSM1327778,SRP037771,PRJNA238229,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",30,234955530,152303571,PA14_RpoN_knockout_mutant,GSM1327778,,,PA14 bacterial culture,,,,,,,,,,,,,,,,,,RpoN_knockout_mutant,,,,,,,,,,,,,,,,,,,,UCBP-PA14,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
1433,SRR1168674,RNA-Seq,SAMN02641739,GEO,public,SRX470359,Illumina Genome Analyzer IIx,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2015-02-12T00:00:00Z,GSM1327779,SRP037771,PRJNA238229,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",30,219076170,137716938,PA14_RpoN_knockout_mutant,GSM1327779,,,PA14 bacterial culture,,,,,,,,,,,,,,,,,,RpoN_knockout_mutant,,,,,,,,,,,,,,,,,,,,UCBP-PA14,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
1434,SRR1168675,RNA-Seq,SAMN02641738,GEO,public,SRX470360,Illumina Genome Analyzer IIx,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2015-02-12T00:00:00Z,GSM1327780,SRP037771,PRJNA238229,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",30,142103100,91599566,PA14_RpoN_overexpressed,GSM1327780,,,PA14 bacterial culture,,,,,,,,,,,,,,,,,,RpoN_overexpressed,,,,,,,,,,,,,,,,,,,,UCBP-PA14,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
1435,SRR1168676,RNA-Seq,SAMN02641746,GEO,public,SRX470361,Illumina Genome Analyzer IIx,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2015-02-12T00:00:00Z,GSM1327781,SRP037771,PRJNA238229,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",30,72108210,47890420,PA14_RpoN_overexpressed,GSM1327781,,,PA14 bacterial culture,,,,,,,,,,,,,,,,,,RpoN_overexpressed,,,,,,,,,,,,,,,,,,,,UCBP-PA14,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
1436,SRR1168678,RNA-Seq,SAMN02641678,GEO,public,SRX470363,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2015-02-12T00:00:00Z,GSM1327783,SRP037771,PRJNA238229,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",45,412446960,273221429,PA14_RpoN_wildtype_nitrogen_starvation,GSM1327783,,,PA14 bacterial culture,,,,,,,,,,,,,,,,,,RpoN_wildtype_nitrogen_starvation,,,,,,,,,,,,,,,,,,,,UCBP-PA14,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
1437,SRR1168679,RNA-Seq,SAMN02641676,GEO,public,SRX470364,Illumina Genome Analyzer IIx,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2015-07-22T00:00:00Z,GSM1327784,SRP037771,PRJNA238229,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",30,21317670,15811635,PA14_RpoN_wildtype,GSM1327784,,,PA14 bacterial culture,,,,,,,,,,,,,,,,,,RpoN_wildtype,,,,,,,,,,,,,,,,,,,,UCBP-PA14,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
1438,SRR1168680,RNA-Seq,SAMN02641685,GEO,public,SRX470365,Illumina Genome Analyzer IIx,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2015-02-12T00:00:00Z,GSM1327785,SRP037771,PRJNA238229,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",30,168322260,104362742,PA14_RpoS_empty_vector,GSM1327785,,,PA14 bacterial culture,,,,,,,,,,,,,,,,,,RpoS_empty_vector,,,,,,,,,,,,,,,,,,,,UCBP-PA14,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
1439,SRR1168681,RNA-Seq,SAMN02641681,GEO,public,SRX470366,Illumina Genome Analyzer IIx,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2015-02-12T00:00:00Z,GSM1327786,SRP037771,PRJNA238229,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",30,98770260,62751947,PA14_RpoS_knockout_mutant,GSM1327786,,,PA14 bacterial culture,,,,,,,,,,,,,,,,,,RpoS_knockout_mutant,,,,,,,,,,,,,,,,,,,,UCBP-PA14,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
1440,SRR1168683,RNA-Seq,SAMN02641687,GEO,public,SRX470368,Illumina Genome Analyzer IIx,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2015-02-12T00:00:00Z,GSM1327788,SRP037771,PRJNA238229,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",30,183406740,112794217,PA14_RpoS_overexpressed,GSM1327788,,,PA14 bacterial culture,,,,,,,,,,,,,,,,,,RpoS_overexpressed,,,,,,,,,,,,,,,,,,,,UCBP-PA14,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
1441,SRR1168685,RNA-Seq,SAMN02641695,GEO,public,SRX470370,Illumina Genome Analyzer IIx,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2015-02-12T00:00:00Z,GSM1327790,SRP037771,PRJNA238229,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",30,51886470,35269837,PA14_RpoS_wildtype,GSM1327790,,,PA14 bacterial culture,,,,,,,,,,,,,,,,,,RpoS_wildtype,,,,,,,,,,,,,,,,,,,,UCBP-PA14,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
1442,SRR1168687,RNA-Seq,SAMN02641682,GEO,public,SRX470372,Illumina Genome Analyzer IIx,SINGLE,cDNA,TRANSCRIPTOMIC,Pseudomonas aeruginosa,ILLUMINA,2015-02-12T00:00:00Z,GSM1327792,SRP037771,PRJNA238229,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",30,175202910,109611476,PA14_SigX_empty_vector,GSM1327792,,,PA14 bacterial culture,,,,,,,,,,,,,,,,,,SigX_empty_vector,,,,,,,,,,,,,,,,,,,,UCBP-PA14,,,,,,NA,NA,,,NA,,,,,,,,,,,,,,,,,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NA,,,,,NA,,,,NA,NA,,,,,,,,,NA
