experiment	sample_name	ml_data_source	description	nucleic_acid	medium	genotype	od	growth_setting_1	growth_setting_2	strain	temperature	treatment	additional_notes	variant_phenotype	abx_marker	biotic_int_lv_2	biotic_int_lv_1
E-GEOD-31227	GSM774108 1	GSM774108_CF173-1984c.CEL	CF173 patient 1984 isolate. Planktonic. Rep3	RNA	LB	WT	0.5	Planktonic 	Aerated	CF173-1984	37						
E-GEOD-31227	GSM774109 1	GSM774109_CF173-2002a.CEL	CF173 patient 2002 isolate. Planktonic. Rep1	RNA	LB	WT	0.5	Planktonic 	Aerated	CF173-2002	37						
E-GEOD-31227	GSM774110 1	GSM774110_CF173-2002b.CEL	CF173 patient 2002 isolate. Planktonic. Rep2	RNA	LB	WT	0.5	Planktonic 	Aerated	CF173-2002	37						
E-GEOD-31227	GSM774111 1	GSM774111_CF173-2002c.CEL	CF173 patient 2002 isolate. Planktonic. Rep3	RNA	LB	WT	0.5	Planktonic 	Aerated	CF173-2002	37						
E-GEOD-31227	GSM774112 1	GSM774112_CF173-2005a.CEL	CF173 patient 2005 isolate. Planktonic. Rep1	RNA	LB	WT	0.5	Planktonic 	Aerated	CF173-2005	37						
E-GEOD-31227	GSM774113 1	GSM774113_CF173-2005b.CEL	CF173 patient 2005 isolate. Planktonic. Rep2	RNA	LB	WT	0.5	Planktonic 	Aerated	CF173-2005	37						
E-GEOD-31227	GSM774114 1	GSM774114_CF173-2005c.CEL	CF173 patient 2005 isolate. Planktonic. Rep3	RNA	LB	WT	0.5	Planktonic 	Aerated	CF173-2005	37						
E-GEOD-31227	GSM774115 1	GSM774115_CF243-2002a.CEL	CF243 patient 2002 isolate. Planktonic. Rep1	RNA	LB	WT	0.5	Planktonic 	Aerated	CF243-2002	37						
E-GEOD-31227	GSM774116 1	GSM774116_CF243-2002b.CEL	CF243 patient 2002 isolate. Planktonic. Rep2	RNA	LB	WT	0.5	Planktonic 	Aerated	CF243-2002	37						
E-GEOD-31227	GSM774117 1	GSM774117_CF243-2002c.CEL	CF243 patient 2002 isolate. Planktonic. Rep3	RNA	LB	WT	0.5	Planktonic 	Aerated	CF243-2002	37						
E-GEOD-31227	GSM774118 1	GSM774118_CF333-1991a.CEL	CF333 patient 1991 isolate. Planktonic. Rep1	RNA	LB	WT	0.5	Planktonic 	Aerated	CF333-1991	37						
E-GEOD-31227	GSM774119 1	GSM774119_CF333-1991b.CEL	CF333 patient 1991 isolate. Planktonic. Rep2	RNA	LB	WT	0.5	Planktonic 	Aerated	CF333-1991	37						
E-GEOD-31227	GSM774120 1	GSM774120_CF333-1991c.CEL	CF333 patient 1991 isolate. Planktonic. Rep3	RNA	LB	WT	0.5	Planktonic 	Aerated	CF333-1991	37						
E-GEOD-31227	GSM774121 1	GSM774121_CF333-1997a.CEL	CF333 patient 1997 isolate. Planktonic. Rep1	RNA	LB	WT	0.5	Planktonic 	Aerated	CF333-1997	37						
E-GEOD-31227	GSM774122 1	GSM774122_CF333-1997b.CEL	CF333 patient 1997 isolate. Planktonic. Rep2	RNA	LB	WT	0.5	Planktonic 	Aerated	CF333-1997	37						
E-GEOD-31227	GSM774123 1	GSM774123_CF333-1997c.CEL	CF333 patient 1997 isolate. Planktonic. Rep3	RNA	LB	WT	0.5	Planktonic 	Aerated	CF333-1997	37						
E-GEOD-31227	GSM774124 1	GSM774124_CF333-2003a.CEL	CF333 patient 2003 isolate. Planktonic. Rep1	RNA	LB	WT	0.5	Planktonic 	Aerated	CF333-2003	37						
E-GEOD-31227	GSM774125 1	GSM774125_CF333-2003b.CEL	CF333 patient 2003 isolate. Planktonic. Rep2	RNA	LB	WT	0.5	Planktonic 	Aerated	CF333-2003	37						
E-GEOD-31227	GSM774126 1	GSM774126_CF333-2003c.CEL	CF333 patient 2003 isolate. Planktonic. Rep3	RNA	LB	WT	0.5	Planktonic 	Aerated	CF333-2003	37						
E-GEOD-31227	GSM774127 1	GSM774127_CF333-2005a.CEL	CF333 patient 2005 isolate. Planktonic. Rep1	RNA	LB	WT	0.5	Planktonic 	Aerated	CF333-2005	37						
E-GEOD-31227	GSM774128 1	GSM774128_CF333-2005b.CEL	CF333 patient 2005 isolate. Planktonic. Rep2	RNA	LB	WT	0.5	Planktonic 	Aerated	CF333-2005	37						
E-GEOD-31227	GSM774129 1	GSM774129_CF333-2005c.CEL	CF333 patient 2005 isolate. Planktonic. Rep3	RNA	LB	WT	0.5	Planktonic 	Aerated	CF333-2005	37						
E-GEOD-31227	GSM774130 1	GSM774130_CF333-2007a.CEL	CF333 patient 2007 isolate. Planktonic. Rep1	RNA	LB	WT	0.5	Planktonic 	Aerated	CF333-2007	37						
E-GEOD-31227	GSM774131 1	GSM774131_CF333-2007b.CEL	CF333 patient 2007 isolate. Planktonic. Rep2	RNA	LB	WT	0.5	Planktonic 	Aerated	CF333-2007	37						
E-GEOD-31227	GSM774132 1	GSM774132_CF333-2007c.CEL	CF333 patient 2007 isolate. Planktonic. Rep3	RNA	LB	WT	0.5	Planktonic 	Aerated	CF333-2007	37						
E-GEOD-31227	GSM774133 1	GSM774133_B6-0_1.CEL	B6 patient isolate at month 0. Planktonic. Rep1	RNA	LB	WT	0.5	Planktonic 	Aerated	B6-0	37						
E-GEOD-31227	GSM774134 1	GSM774134_B6-0_2.CEL	B6 patient isolate at month 0. Planktonic. Rep2	RNA	LB	WT	0.5	Planktonic 	Aerated	B6-0	37						
E-GEOD-31227	GSM774135 1	GSM774135_B6-0_3.CEL	B6 patient isolate at month 0. Planktonic. Rep3	RNA	LB	WT	0.5	Planktonic 	Aerated	B6-0	37						
E-GEOD-31227	GSM774136 1	GSM774136_B6-4_1.CEL	B6 patient isolate at month 4. Planktonic. Rep1	RNA	LB	WT	0.5	Planktonic 	Aerated	B6-4	37						
E-GEOD-31227	GSM774137 1	GSM774137_B6-4_2.CEL	B6 patient isolate at month 4. Planktonic. Rep2	RNA	LB	WT	0.5	Planktonic 	Aerated	B6-4	37						
E-GEOD-31227	GSM774138 1	GSM774138_B6-4_3.CEL	B6 patient isolate at month 4. Planktonic. Rep3	RNA	LB	WT	0.5	Planktonic 	Aerated	B6-4	37						
E-GEOD-31227	GSM774139 1	GSM774139_B12-0_1.CEL	B12 patient isolate at month 0. Planktonic. Rep1	RNA	LB	WT	0.5	Planktonic 	Aerated	B12-0	37						
E-GEOD-31227	GSM774140 1	GSM774140_B12-0_2.CEL	B12 patient isolate at month 0. Planktonic. Rep2	RNA	LB	WT	0.5	Planktonic 	Aerated	B12-0	37						
E-GEOD-31227	GSM774141 1	GSM774141_B12-0_3.CEL	B12 patient isolate at month 0. Planktonic. Rep3	RNA	LB	WT	0.5	Planktonic 	Aerated	B12-0	37						
E-GEOD-31227	GSM774142 1	GSM774142_B12-4_1.CEL	B12 patient isolate at month 4. Planktonic. Rep1	RNA	LB	WT	0.5	Planktonic 	Aerated	B12-4	37						
E-GEOD-31227	GSM774143 1	GSM774143_B12-4_2.CEL	B12 patient isolate at month 4. Planktonic. Rep2	RNA	LB	WT	0.5	Planktonic 	Aerated	B12-4	37						
E-GEOD-31227	GSM774144 1	GSM774144_B12-4_3.CEL	B12 patient isolate at month 4. Planktonic. Rep3	RNA	LB	WT	0.5	Planktonic 	Aerated	B12-4	37						
E-GEOD-31227	GSM774145 1	GSM774145_B12-7_1.CEL	B12 patient isolate at month 7. Planktonic. Rep1	RNA	LB	WT	0.5	Planktonic 	Aerated	B12-7	37						
E-GEOD-31227	GSM774146 1	GSM774146_B12-7_2.CEL	B12 patient isolate at month 7. Planktonic. Rep2	RNA	LB	WT	0.5	Planktonic 	Aerated	B12-7	37						
E-GEOD-31227	GSM774147 1	GSM774147_B12-7_3.CEL	B12 patient isolate at month 7. Planktonic. Rep3	RNA	LB	WT	0.5	Planktonic 	Aerated	B12-7	37						
E-GEOD-31227	GSM774148 1	GSM774148_B38-1_1.CEL	B38 patient isolate at month 1. Planktonic. Rep1	RNA	LB	WT	0.5	Planktonic 	Aerated	B38-1	37						
E-GEOD-31227	GSM774149 1	GSM774149_B38-1_2.CEL	B38 patient isolate at month 1. Planktonic. Rep2	RNA	LB	WT	0.5	Planktonic 	Aerated	B38-1	37						
E-GEOD-31227	GSM774150 1	GSM774150_B38-1_3.CEL	B38 patient isolate at month 1. Planktonic. Rep3	RNA	LB	WT	0.5	Planktonic 	Aerated	B38-1	37						
E-GEOD-31227	GSM774151 1	GSM774151_B38-2M_1.CEL	B38 patient mucoid isolate at month 2. Planktonic. Rep1	RNA	LB	WT	0.5	Planktonic 	Aerated	B38-2M	37			Mucoid			
E-GEOD-31227	GSM774152 1	GSM774152_B38-2M_2.CEL	B38 patient mucoid isolate at month 2. Planktonic. Rep2	RNA	LB	WT	0.5	Planktonic 	Aerated	B38-2M	37			Mucoid			
E-GEOD-31227	GSM774153 1	GSM774153_B38-2M_3.CEL	B38 patient mucoid isolate at month 2. Planktonic. Rep3	RNA	LB	WT	0.5	Planktonic 	Aerated	B38-2M	37			Mucoid			
E-GEOD-31227	GSM774154 1	GSM774154_B38-2NM_1.CEL	Non-mucoid mutant derived from B38 patient mucoid isolate at month 2. Planktonic. Rep1	RNA	LB	#NAME?	0.5	Planktonic 	Aerated	B38-2NM	37		Allelic replacement of mucA in the B38-2M background.				
E-GEOD-31227	GSM774155 1	GSM774155_B38-2NM_2.CEL	Non-mucoid mutant derived from B38 patient mucoid isolate at month 2. Planktonic. Rep1	RNA	LB	#NAME?	0.5	Planktonic 	Aerated	B38-2NM	37		Allelic replacement of mucA in the B38-2M background.				
E-GEOD-31227	GSM774156 1	GSM774156_B38-2NM_3.CEL	Non-mucoid mutant derived from B38 patient mucoid isolate at month 2. Planktonic. Rep1	RNA	LB	#NAME?	0.5	Planktonic 	Aerated	B38-2NM	37		Allelic replacement of mucA in the B38-2M background.				
E-GEOD-31227	GSM774157 1	GSM774157_B38-6M_1.CEL	B38 patient mucoid isolate at month 6. Planktonic. Rep1	RNA	LB	WT	0.5	Planktonic 	Aerated	B38-6M	37			Mucoid			
E-GEOD-31227	GSM774158 1	GSM774158_B38-6M_2.CEL	B38 patient mucoid isolate at month 6. Planktonic. Rep2	RNA	LB	WT	0.5	Planktonic 	Aerated	B38-6M	37			Mucoid			
E-GEOD-31227	GSM774159 1	GSM774159_B38-6M_3.CEL	B38 patient mucoid isolate at month 6. Planktonic. Rep3	RNA	LB	WT	0.5	Planktonic 	Aerated	B38-6M	37			Mucoid			
E-GEOD-31227	GSM774160 1	GSM774160_PAO1a.CEL	Lab wild-type strain. Planktonic. Rep1	RNA	LB	WT	0.5	Planktonic 	Aerated	PAO1	37						
E-GEOD-31227	GSM774161 1	GSM774161_PAO1b.CEL	Lab wild-type strain. Planktonic. Rep1	RNA	LB	WT	0.5	Planktonic 	Aerated	PAO1	37						
E-GEOD-31227	GSM774162 1	GSM774162_PAO1c.CEL	Lab wild-type strain. Planktonic. Rep1	RNA	LB	WT	0.5	Planktonic 	Aerated	PAO1	37						
E-GEOD-30967	GSM767700 1	GSM767700.CEL	PAO1 WT; 25 mM phosphate; replicate 1	RNA	NGM + 25 mM phosphate	WT		Colony	Lawn	PAO1	37		20 hours				
E-GEOD-30967	GSM767701 1	GSM767701.CEL	PAO1 WT; 25 mM phosphate; replicate 2	RNA	NGM + 25 mM phosphate	WT		Colony	Lawn	PAO1	37		20 hours				
E-GEOD-30967	GSM767702 1	GSM767702.CEL	PAO1 WT; 25 mM phosphate; replicate 3	RNA	NGM + 25 mM phosphate	WT		Colony	Lawn	PAO1	37		20 hours				
E-GEOD-30967	GSM767703 1	GSM767703.CEL	PAO1 WT; <0.1 mM phosphate; replicate 1	RNA	NGM + <0.1  mM phosphate	WT		Colony	Lawn	PAO1	37		20 hours				
E-GEOD-30967	GSM767704 1	GSM767704.CEL	PAO1 WT; <0.1 mM phosphate; replicate 2	RNA	NGM + <0.1  mM phosphate	WT		Colony	Lawn	PAO1	37		20 hours				
E-GEOD-30967	GSM767705 1	GSM767705.CEL	PAO1 WT; <0.1 mM phosphate; replicate 3	RNA	NGM + <0.1  mM phosphate	WT		Colony	Lawn	PAO1	37		20 hours				
E-GEOD-5887	GSE5887GSM136932		"P. aeruginosa PAO1 on poplar root, 1 x hrp + 0.25 % sucrose 48 hr biofilm cells_rep1"	RNA	1× HRP minimal medium with 0.25% sucrose	WT		Biofilm	shaking - on poplar root	PAO1	25					Poplar	Plant
E-GEOD-5887	GSE5887GSM136934		"P. aeruginosa  PAO1 on glasswool, 1 x hrp + 0.25 % sucrose 48 hr biofilm cells_rep1"	RNA	1× HRP minimal medium with 0.25% sucrose	WT		Biofilm	shaking - glass wool	PAO1	25						
E-GEOD-5887	GSE5887GSM136936		Poplar in 1 x hrp + 0.25 % sucrose no bacteria_rep12	RNA	1× HRP minimal medium with 0.25% sucrose			Biofilm	shaking	Poplar	25		analyzed with Affymetrix Poplar Genome Array				
E-GEOD-5887	GSE5887GSM136938		Poplar contacted with P. aeruginosa PAO1 in 1 x hrp + 0.25 % sucrose_rep1	RNA	1× HRP minimal medium with 0.25% sucrose			Biofilm	shaking	Poplar	25		analyzed with Affymetrix Poplar Genome Array			Pseudomonas aeruginosa	Bacteria
E-MEXP-2812	H_1	H_1.CEL	7NR. Biofilms on plant roots. 330 mM phosphate. Rep1	RNA	Plant root exudate 			Biofilm 		7NR	21	330 uM phosphate 	"Inoculated seedlings (five per microcosm) were then planted into the sand and were incubated for 28 days under controlled conditions (14 h light / 10 h dark, 21 C, PAR 590-640 umol.m-2.s-1 at plant level)."		Rifampicin	Lolium perenne roots	Plant
E-MEXP-2812	H_3	H_3.CEL	7NR. Biofilms on plant roots. 330 mM phosphate. Rep2	RNA	Plant root exudate 			Biofilm 		7NR	21	330 uM phosphate	"Inoculated seedlings (five per microcosm) were then planted into the sand and were incubated for 28 days under controlled conditions (14 h light / 10 h dark, 21 C, PAR 590-640 umol.m-2.s-1 at plant level)."		Rifampicin	Lolium perenne roots	Plant
E-MEXP-2812	H_5	H_5.CEL	7NR. Biofilms on plant roots. 330 mM phosphate. Rep3	RNA	Plant root exudate 			Biofilm 		7NR	21	330 uM phosphate	"Inoculated seedlings (five per microcosm) were then planted into the sand and were incubated for 28 days under controlled conditions (14 h light / 10 h dark, 21 C, PAR 590-640 umol.m-2.s-1 at plant level)."		Rifampicin	Lolium perenne roots	Plant
E-MEXP-2812	L_12	L_12.CEL	7NR. Biofilms on plant roots. 3-6 mM phosphate. Rep1	RNA	Plant root exudate 			Biofilm 		7NR	21	3-6 uM phosphate	"Inoculated seedlings (five per microcosm) were then planted into the sand and were incubated for 28 days under controlled conditions (14 h light / 10 h dark, 21 C, PAR 590-640 umol.m-2.s-1 at plant level)."		Rifampicin	Lolium perenne roots	Plant
E-MEXP-2812	L_13	L_13.CEL	7NR. Biofilms on plant roots. 3-6 mM phosphate. Rep2	RNA	Plant root exudate 			Biofilm 		7NR	21	3-6 uM phosphate	"Inoculated seedlings (five per microcosm) were then planted into the sand and were incubated for 28 days under controlled conditions (14 h light / 10 h dark, 21 C, PAR 590-640 umol.m-2.s-1 at plant level)."		Rifampicin	Lolium perenne roots	Plant
E-MEXP-2812	L_14	L_14.CEL	7NR. Biofilms on plant roots. 3-6 mM phosphate. Rep3	RNA	Plant root exudate 			Biofilm 		7NR	21	3-6 uM phosphate	"Inoculated seedlings (five per microcosm) were then planted into the sand and were incubated for 28 days under controlled conditions (14 h light / 10 h dark, 21 C, PAR 590-640 umol.m-2.s-1 at plant level)."		Rifampicin	Lolium perenne roots	Plant
E-GEOD-22684	GSM424832 1	GSM424832.CEL	PAO1 RWV vertical; replicate 1	RNA	LB medium containing 25 μg/ml gentamicin	WT w/ GentR at attB site		Planktonic	Aerated	PAO1	28	Normal gravity (25 rpm) 	24 hours; 25 rpm (control); bioreactor		GentR		
E-GEOD-22684	GSM424833 1	GSM424833.CEL	PAO1 RWV vertical; replicate 2	RNA	LB medium containing 25 μg/ml gentamicin	WT w/ GentR at attB site		Planktonic	Aerated	PAO1	28	Normal gravity (25 rpm) 	24 hours; 25 rpm (control); bioreactor		GentR		
E-GEOD-22684	GSM560754 1	GSM560754.CEL	"Pseudomonas aeruginosa, PAO1, Ground Sample - biological replicate 1"	RNA	LB medium containing 25 μg/ml gentamicin	WT w/ GentR at attB site		Planktonic	fluid-processing apparatus (FPA)	PAO1	23				GentR		
E-GEOD-22684	GSM560755 1	GSM560755.CEL	"Pseudomonas aeruginosa, PAO1, Ground Sample - biological replicate 2"	RNA	LB medium containing 25 μg/ml gentamicin	WT w/ GentR at attB site		Planktonic	fluid-processing apparatus (FPA)	PAO1	23				GentR		
E-GEOD-22684	GSM560756 1	GSM560756.CEL	"Pseudomonas aeruginosa, PAO1, Ground Sample - biological replicate 3"	RNA	LB medium containing 25 μg/ml gentamicin	WT w/ GentR at attB site		Planktonic	fluid-processing apparatus (FPA)	PAO1	23				GentR		
E-GEOD-22684	GSM560757 1	GSM560757.CEL	"Pseudomonas aeruginosa, PAO1, Space flight Sample - biological replicate 1"	RNA	LB medium containing 25 μg/ml gentamicin	WT w/ GentR at attB site		Planktonic	fluid-processing apparatus (FPA)	PAO1	23	"Zero gravity, experiment started and performed in space"			GentR		
E-GEOD-22684	GSM560758 1	GSM560758.CEL	"Pseudomonas aeruginosa, PAO1, Space flight Sample - biological replicate 2"	RNA	LB medium containing 25 μg/ml gentamicin	WT w/ GentR at attB site		Planktonic	fluid-processing apparatus (FPA)	PAO1	23	"Zero gravity, experiment started and performed in space"			GentR		
E-GEOD-22684	GSM560759 1	GSM560759.CEL	"Pseudomonas aeruginosa, PAO1, Space flight Sample - biological replicate 3"	RNA	LB medium containing 25 μg/ml gentamicin	WT w/ GentR at attB site		Planktonic	fluid-processing apparatus (FPA)	PAO1	23	"Zero gravity, experiment started and performed in space"			GentR		
E-GEOD-25595	GSM629176 1	GSM629176.CEL	"Pseudomonas aeruginosa phrS deletion strain with parental vector  pJT19, was grown to OD 1 then treated with 2mM toluate for 30 min, replicate B"	RNA	LB	ΔphrS+PJT19 (parental vector)	1	Planktonic	Shaking	PAO1	37	2 mM toluate			Kanamycin		
E-GEOD-25595	GSM629177 1	GSM629177.CEL	"Pseudomonas aeruginosa phrS deletion strain with parental vector  pJT19, was grown to OD 1 then treated with 2mM toluate for 30 min, replicate A"	RNA	LB	ΔphrS+PJT19 (parental vector)	1	Planktonic	Shaking	PAO1	37	2 mM toluate			Kanamycin		
E-GEOD-25595	GSM629178 1	GSM629178.CEL	"Pseudomonas aeruginosa phrS deletion strain with inducible phrS overexpression plasmid, pJTphrS, was grown to OD 1 then induced with 2mM toluate for 30 min, replicate B"	RNA	LB	ΔphrS+PJTphrS	1	Planktonic	Shaking	PAO1	37	2 mM toluate			Kanamycin		
E-GEOD-25595	GSM629179 1	GSM629179.CEL	"Pseudomonas aeruginosa phrS deletion strain with inducible phrS overexpression plasmid, pJTphrS, was grown to OD 1 then induced with 2mM toluate for 30 min, replicate A"	RNA	LB	ΔphrS+PJTphrS	1	Planktonic	Shaking	PAO1	37	2 mM toluate			Kanamycin		
E-GEOD-30021	GSM743001 1	GSM743001_PAO1-PC4-a.CEL	Planktonic P. aeruginosa PAO1 cells cultivated for 4 hours_rep1	RNA	LB	WT	0.3	Planktonic	shaking	PAO1	37	no treatment_4 hours planktonic					
E-GEOD-30021	GSM743002 1	GSM743002_PAO1-PC4-b.CEL	Planktonic P. aeruginosa PAO1 cells cultivated for 4 hours_rep2	RNA	LB	WT	0.3	Planktonic	shaking	PAO1	37	no treatment_4 hours planktonic					
E-GEOD-30021	GSM743003 1	GSM743003_PAO1-PC4-c.CEL	Planktonic P. aeruginosa PAO1 cells cultivated for 4 hours_rep3	RNA	LB	WT	0.3	Planktonic	shaking	PAO1	37	no treatment_4 hours planktonic					
E-GEOD-30021	GSM743004 1	GSM743004_PAO1-PC24-a.CEL	Planktonic P. aeruginosa PAO1 cells cultivated for 24 hours_rep1	RNA	LB	WT	5	Planktonic	shaking	PAO1	37	no treatment_24 hours planktonic					
E-GEOD-30021	GSM743005 1	GSM743005_PAO1-PC24-b.CEL	Planktonic P. aeruginosa PAO1 cells cultivated for 24 hours_rep2	RNA	LB	WT	5	Planktonic	shaking	PAO1	37	no treatment_24 hours planktonic					
E-GEOD-30021	GSM743006 1	GSM743006_PAO1-PC24-c.CEL	Planktonic P. aeruginosa PAO1 cells cultivated for 24 hours_rep3	RNA	LB	WT	5	Planktonic	shaking	PAO1	37	no treatment_24 hours planktonic					
E-GEOD-30021	GSM743007 1	GSM743007_PAO1-SC24-a.CEL	Biofilm (sessile) P. aeruginosa PAO1 cells cultivated for 24 hours_rep1	RNA	LB	WT		Biofilm (sessile)	shaking - glass wool	PAO1	37	no treatment_24 hours biofilm					
E-GEOD-30021	GSM743008 1	GSM743008_PAO1-SC24-b.CEL	Biofilm (sessile) P. aeruginosa PAO1 cells cultivated for 24 hours_rep2	RNA	LB	WT		Biofilm (sessile)	shaking - glass wool	PAO1	37	no treatment_24 hours biofilm					
E-GEOD-30021	GSM743009 1	GSM743009_PAO1-SC24-c.CEL	Biofilm (sessile) P. aeruginosa PAO1 cells cultivated for 24 hours_rep3	RNA	LB	WT		Biofilm (sessile)	shaking - glass wool	PAO1	37	no treatment_24 hours biofilm					
E-GEOD-28953	GSM717419 1	GSM717419.CEL	"P. aeruginosa PAO1 grown in a flow-through bioflm, rep1"	RNA	1/20 diluted LB and/or VBMM w/citrate	WT	6 days	Biofilm	flow-through system	PAO1	22						
E-GEOD-28953	GSM717420 1	GSM717420.CEL	"P. aeruginosa PAO1 grown in a flow-through bioflm, rep2"	RNA	1/20 diluted LB and/or VBMM w/citrate	WT	6 days	Biofilm	flow-through system	PAO1	22						
E-GEOD-28953	GSM717421 1	GSM717421.CEL	"P. aeruginosa PAO1 grown in a flow-through bioflm, rep3"	RNA	1/20 diluted LB and/or VBMM w/citrate	WT	6 days	Biofilm	flow-through system	PAO1	22						
E-GEOD-28953	GSM717422 1	GSM717422.CEL	"P. aeruginosa delta PA4101 (∆bfmR) grown in a flow-through bioflm, rep1"	RNA	1/20 diluted LB and/or VBMM w/citrate	∆bfmR		Biofilm	flow-through system	PAO1	22						
E-GEOD-28953	GSM717423 1	GSM717423.CEL	"P. aeruginosa delta PA4101 (∆bfmR) grown in a flow-through bioflm, rep2"	RNA	1/20 diluted LB and/or VBMM w/citrate	∆bfmR		Biofilm	flow-through system	PAO1	22						
E-GEOD-28953	GSM717424 1	GSM717424.CEL	"P. aeruginosa delta PA4101 (∆bfmR) grown in a flow-through bioflm, rep3"	RNA	1/20 diluted LB and/or VBMM w/citrate	∆bfmR		Biofilm	flow-through system	PAO1	22						
E-GEOD-24784	GSE17296GSM432866	GSM432866.CEL	WT. Planktonic. Early stationary phase. Rep1	RNA	LB	WT	1.4	Planktonic 	Aerated 	PAO1	37		Grown shaking. 				
E-GEOD-24784	GSE17296GSM432867	GSM432867.CEL	WT. Planktonic. Early stationary phase. Rep2	RNA	LB	WT	1.4	Planktonic 	Aerated 	PAO1	37		Grown shaking. 				
E-GEOD-24784	GSM610406 1	GSM610406.CEL	"Pseudomonas aeruginosa, PAO1, pellicle #1"	RNA	LB	WT	1.4	Planktonic	static	PAO1	37		24 hours; static; pellicle cells				
E-GEOD-24784	GSM610407 1	GSM610407.CEL	"Pseudomonas aeruginosa, PAO1, pellicle #2"	RNA	LB	WT	1.4	Planktonic	static	PAO1	37		24 hours; static; pellicle cells				
E-GEOD-21508	GSM537320 1	GSM537320.CEL	P. aeruginosa PAO1 wild type after 5 h of growth in LB and 0.1 % DMSO at 37oC	RNA	LB	WT		Planktonic	Shaking	PAO1	37	5 h  at 0.1% DMSO					
E-GEOD-21508	GSM537321 1	GSM537321.CEL	P. aeruginosa PAO1 wild type after 5 h of growth in LB and 0.1mg/ml of IAN (plant auxin 3-indolylacetonitrile) at 37oC	RNA	LB	WT		Planktonic	Shaking	PAO1	37	5 h  at 0.1 mg/ml IAN					
E-GEOD-22999	GSM567541 1	GSM567541.CEL	"PAO1 grown 6 hours in LB with 1mM Lyngbyoic acid extract at 37 degrees with shaking, replicate 1"	RNA	LB	WT	6 hrs	Planktonic	aerated	PAO1	37	1 mM Lyngbyoic acid extract	"Cultures (1 mL) of PAO1 were grown either in the presence or absence of 1 mM Lyngbyoic acid (added as 10 mL of a 100 mM stock solution in EtOH), for 6 h at 37 1C with shaking in 15 mm diameter glass tubes."				
E-GEOD-22999	GSM567542 1	GSM567542.CEL	"PAO1 grown 6 hours in LB with 1% EtOH as control at 37 degrees with shaking, replicate 2"	RNA	LB	WT	6 hrs	Planktonic	aerated	PAO1	37	1% EtOH control	"Cultures (1 mL) of PAO1 were grown either in the presence or absence of 1 mM Lyngbyoic acid (added as 10 mL of a 100 mM stock solution in EtOH), for 6 h at 37 1C with shaking in 15 mm diameter glass tubes."				
E-GEOD-22999	GSM567543 1	GSM567543.CEL	"PAO1 grown 6 hours in LB with 1mM Lyngbyoic acid extract at 37 degrees with shaking, replicate 1"	RNA	LB	WT	6 hrs	Planktonic	aerated	PAO1	37	1 mM Lyngbyoic acid extract	"Cultures (1 mL) of PAO1 were grown either in the presence or absence of 1 mM Lyngbyoic acid (added as 10 mL of a 100 mM stock solution in EtOH), for 6 h at 37 1C with shaking in 15 mm diameter glass tubes."				
E-GEOD-22999	GSM567544 1	GSM567544.CEL	"PAO1 grown 6 hours in LB with 1% EtOH as control at 37 degrees with shaking, replicate 2"	RNA	LB	WT	6 hrs	Planktonic	aerated	PAO1	37	1% EtOH control	"Cultures (1 mL) of PAO1 were grown either in the presence or absence of 1 mM Lyngbyoic acid (added as 10 mL of a 100 mM stock solution in EtOH), for 6 h at 37 1C with shaking in 15 mm diameter glass tubes."				
